Part 1 of 2, 9.00 ,,,,,,,,
Student ID,Program,Acad Plan,First Name,Middle,Last,Campus,User,Email ID,Proj Level
9837066,UMA50,CSBHC,Julia,Betty,Peterson,UW,tscott,bpeterson@ntags.edu,1A
5954630,UMA10,MABAECOHC,Joe,Rebecca,Kim,UW,mpayne,rkim@ainyx.com,2A
2761578,UMA50,SYDE,Lois,Ryan,Mendoza,UW,kmartinez,rmendoza@jamia.name,1B
5444944,UMA10,ME,Rebecca,Kelly,Banks,UW,alawson,kbanks@avamm.edu,2A
2334396,UMA50,SYDE,Bonnie,Gloria,Sims,UW,hadams,gsims@jabberstorm.biz,4A
2340896,UMA10,MABAECOHC,Arthur,Henry,Castillo,UW,cyoung,hcastillo@roomm.name,2A
2743691,UMA50,SYDE,Harold,Margaret,Webb,UW,khudson,mwebb@edgeclub.biz,3B
4227833,UMA10,SYDE,Phillip,Russell,Ward,UW,rnichols,rward@minyx.org,2B
7372645,UMA50,ME,Diane,Antonio,Andrews,UW,amccoy,aandrews@jazzy.name,2A
6606195,UMA50,ME,Bobby,Carlos,Frazier,UW,edixon,cfrazier@mita.info,1A
8163584,UMA50,ME,Cheryl,Johnny,Lopez,UW,wbishop,jlopez@shufflebeat.com,2A
6589860,UMA10,ME,Ann,Lillian,Weaver,UW,hbanks,lweaver@gigashots.org,3A
4660034,UMA10,ME,Elizabeth,Steven,Porter,UW,pclark,sporter@realblab.net,1A
5055817,UMA10,ME,Robin,Eric,Marshall,UW,shanson,emarshall@quimm.mil,4B
3086862,UMA10,ME,Antonio,Raymond,Hudson,UW,fwalker,rhudson@eimbee.mil,4B
6251432,UMA50,MABAECOHC,Teresa,David,Frazier,UW,aolson,dfrazier@meezzy.info,1A
1460581,UMA10,SYDE,Jack,Charles,Jones,UW,rgraham,cjones@topicblab.info,3B
8143891,UMA10,MABAECOHC,Brandon,Evelyn,Carpenter,UW,bdiaz,ecarpenter@zoombox.biz,3B
4065815,UMA10,SYDE,Robert,Henry,Lewis,UW,madams,hlewis@zoozzy.gov,2A
9734319,UMA50,SYDE,Martha,Amy,Young,UW,cgarrett,ayoung@jaxnation.name,1A
1106605,UMA10,CSBHC,Ann,Ernest,Butler,UW,srobertson,ebutler@thoughtbridge.info,2B
6706230,UMA10,ME,Stephen,Eric,Wagner,UW,thunt,ewagner@rhynoodle.edu,1B
4624625,UMA10,SYDE,Keith,Michael,Andrews,UW,dcoleman,mandrews@fivechat.gov,2A
5061425,UMA10,CSBHC,Jonathan,Kathleen,Tucker,UW,jmurray,ktucker@leenti.com,2A
2680380,UMA10,ME,Roy,Tina,Castillo,UW,nwatson,tcastillo@jabberstorm.com,3A
7047052,UMA10,SYDE,Doris,Patricia,Ray,UW,dholmes,pray@ntags.info,1B
7852239,UMA50,ME,Ernest,Julia,Alvarez,UW,khunt,jalvarez@jatri.net,1A
3882674,UMA10,SYDE,Lisa,Julia,Sanchez,UW,bsimmons,jsanchez@skinder.biz,4B
5930444,UMA50,SYDE,Laura,Larry,Ward,UW,jjones,lward@gabspot.biz,2B
3637246,UMA50,ME,Paula,Jacqueline,Schmidt,UW,hallen,jschmidt@vitz.info,3B
8496283,UMA10,SYDE,Anna,Steve,Lopez,UW,dboyd,slopez@jabbersphere.biz,4A
7991615,UMA10,ME,Nancy,Denise,Hudson,UW,blong,dhudson@rooxo.edu,1A
9803447,UMA50,CSBHC,Michael,Albert,Myers,UW,aramirez,amyers@aivee.gov,3A
5892748,UMA50,SYDE,Ernest,Eric,Johnston,UW,darnold,ejohnston@camimbo.edu,1A
3839111,UMA10,SYDE,Marie,Aaron,Bennett,UW,rsanchez,abennett@avaveo.gov,4B
7137015,UMA50,ME,Heather,Martin,Moore,UW,jelliott,mmoore@zoonoodle.mil,1B
7318816,UMA10,ME,Robert,Ralph,Gilbert,UW,rprice,rgilbert@yata.name,2B
8190738,UMA50,MABAECOHC,Karen,William,Morgan,UW,triley,wmorgan@dazzlesphere.com,4A
3608927,UMA50,CSBHC,Matthew,Betty,Peters,UW,paustin,bpeters@browsetype.mil,3A
7194577,UMA10,SYDE,Justin,Fred,Olson,UW,lhernandez,folson@zooxo.info,3A
1578329,UMA10,SYDE,Adam,Phyllis,Baker,UW,brussell,pbaker@trupe.edu,1A
3805192,UMA50,SYDE,Deborah,Norma,Rose,UW,eparker,nrose@janyx.info,1B
5314737,UMA50,SYDE,Jimmy,Tina,Coleman,UW,hlarson,tcoleman@browseblab.edu,2B
7142666,UMA10,CSBHC,Christopher,Chris,Lane,UW,cmyers,clane@fivespan.com,3B
7213332,UMA10,CSBHC,Ryan,Phyllis,Hayes,UW,djackson,phayes@feedfire.gov,1A
3279191,UMA10,MABAECOHC,Kenneth,Lori,Meyer,UW,jberry,lmeyer@wikizz.org,4B
7770265,UMA10,SYDE,Nancy,Eric,Shaw,UW,bking,eshaw@twitterbridge.mil,4B
9838044,UMA10,CSBHC,Kenneth,Phyllis,Fields,UW,sbaker,pfields@abata.net,2B
6022825,UMA10,CSBHC,Teresa,Richard,Ward,UW,sbennett,rward@realmix.name,3A
8196260,UMA50,MABAECOHC,Sharon,Earl,Stone,UW,smurphy,estone@feedmix.name,2A
9268039,UMA50,MABAECOHC,Robert,Debra,Long,UW,cjames,dlong@youspan.info,3B
9933942,UMA50,SYDE,Kelly,Steven,Chavez,UW,tholmes,schavez@skinte.com,3B
8908766,UMA50,SYDE,Joe,Steve,Oliver,UW,eshaw,soliver@kanoodle.info,1B
3876548,UMA50,SYDE,Heather,Jacqueline,Mason,UW,tgreen,jmason@yambee.edu,3A
4050117,UMA50,CSBHC,Teresa,Paula,Tucker,UW,jbennett,ptucker@mybuzz.org,3A
3224360,UMA10,MABAECOHC,Melissa,Bonnie,Carpenter,UW,ccarter,bcarpenter@wikivu.info,3B
8754524,UMA10,ME,Gerald,Billy,Medina,UW,arodriguez,bmedina@thoughtsphere.info,2B
7832550,UMA50,CSBHC,Cheryl,Paul,Ferguson,UW,chughes,pferguson@oyoyo.gov,4B
2268279,UMA50,MABAECOHC,Sarah,Kathy,Gonzales,UW,jjohnson,kgonzales@thoughtblab.com,3B
9814477,UMA10,CSBHC,Judith,Arthur,Torres,UW,cdunn,atorres@innotype.name,3A
7971982,UMA10,ME,Gerald,Raymond,Bishop,UW,scoleman,rbishop@browsezoom.name,3B
5465685,UMA10,ME,Christopher,Lillian,Andrews,UW,ljordan,landrews@quire.info,2B
9840509,UMA50,ME,Melissa,Cheryl,Reed,UW,fmorrison,creed@trunyx.biz,3B
6549586,UMA10,MABAECOHC,George,Deborah,Franklin,UW,fdixon,dfranklin@zooxo.mil,4B
5863020,UMA50,CSBHC,Patrick,Brandon,Riley,UW,bmorris,briley@skimia.biz,1A
7448284,UMA50,SYDE,Nancy,Peter,Hernandez,UW,rward,phernandez@brightbean.mil,2A
3038101,UMA50,ME,Dennis,Irene,Gonzales,UW,amontgomery,igonzales@topicshots.com,4B
3917728,UMA50,ME,Catherine,Ryan,Payne,UW,jmarshall,rpayne@gabtune.info,3B
9804683,UMA10,CSBHC,Marilyn,Anthony,Morris,UW,amills,amorris@rhyzio.net,3B
7149010,UMA10,SYDE,Lillian,Pamela,Bryant,UW,pbowman,pbryant@skyble.com,1B
7836942,UMA50,MABAECOHC,Jean,Randy,Edwards,UW,lwood,redwards@camido.info,1B
1599232,UMA50,CSBHC,Sara,John,Walker,UW,jkim,jwalker@realblab.net,4B
5156736,UMA10,ME,Marie,Paula,Long,UW,ngreen,plong@livez.com,1A
9550799,UMA50,SYDE,Keith,Frank,Meyer,UW,alittle,fmeyer@yakijo.info,3B
4535067,UMA10,ME,Donna,Joan,Mills,UW,award,jmills@mydo.mil,3A
8393451,UMA50,CSBHC,Timothy,Ernest,Cruz,UW,moliver,ecruz@feedmix.net,4A
2399945,UMA10,MABAECOHC,Mildred,Samuel,Flores,UW,pcarter,sflores@edgepulse.edu,2A
6488239,UMA10,CSBHC,Russell,Donald,Stone,UW,gwhite,dstone@mynte.org,4B
6932982,UMA10,ME,Michael,Bruce,Fields,UW,tanderson,bfields@yakitri.edu,4A
3133994,UMA50,ME,Joyce,Billy,Simmons,UW,jhall,bsimmons@buzzshare.com,3A
9293758,UMA10,CSBHC,Johnny,Robert,Gardner,UW,jmiller,rgardner@trudoo.org,2A
3500192,UMA50,ME,Lori,Richard,Peterson,UW,aharrison,rpeterson@meezzy.com,4B
8117270,UMA10,SYDE,Dennis,Stephanie,Hart,UW,jhall,shart@youfeed.org,3B
6553770,UMA50,SYDE,Michelle,Beverly,Thompson,UW,jperry,bthompson@realbridge.info,2B
3811982,UMA50,SYDE,Joyce,Shawn,Fowler,UW,rcollins,sfowler@talane.gov,4A
1619768,UMA10,CSBHC,Brian,Jesse,Roberts,UW,awillis,jroberts@blogtags.mil,2A
3905086,UMA50,SYDE,Robin,Evelyn,Russell,UW,wthomas,erussell@voomm.mil,1B
9513115,UMA50,ME,Kevin,Martin,Lawson,UW,eholmes,mlawson@kazu.biz,3B
9456934,UMA50,CSBHC,Emily,Julie,Flores,UW,pturner,jflores@blogpad.biz,1A
6985889,UMA50,ME,Phillip,Joseph,Elliott,UW,jhansen,jelliott@pixope.name,1B
9976292,UMA10,ME,Ronald,Gerald,Jacobs,UW,ckim,gjacobs@dabvine.mil,1A
6534651,UMA10,MABAECOHC,Earl,Wanda,Stanley,UW,jlee,wstanley@topiczoom.edu,2B
9894106,UMA50,SYDE,Michael,Carol,Pierce,UW,jramirez,cpierce@bluejam.gov,1A
5774048,UMA50,ME,Patrick,Deborah,Mcdonald,UW,mcampbell,dmcdonald@buzzbean.mil,3A
8801873,UMA10,SYDE,Adam,Robin,Moore,UW,swilliams,rmoore@cogidoo.mil,3A
4561219,UMA10,ME,Joe,Wayne,Kelley,UW,cwarren,wkelley@zava.net,1A
9135479,UMA10,ME,William,Arthur,Garcia,UW,adavis,agarcia@zoonder.biz,2A
1038603,UMA10,ME,Antonio,Pamela,Mason,UW,vbryant,pmason@photofeed.biz,2B
2043417,UMA10,ME,Lisa,Jean,Perez,UW,jgarcia,jperez@quatz.org,4B
2609097,UMA10,SYDE,Antonio,Carl,Gomez,UW,dbowman,cgomez@lazz.name,2B
6760800,UMA10,ME,Mary,Diane,Martinez,UW,dgreen,dmartinez@lajo.gov,1B
1431065,UMA50,CSBHC,Marie,Cheryl,Armstrong,UW,aday,carmstrong@chatterbridge.biz,2A
9482206,UMA10,ME,Cynthia,Clarence,King,UW,kpayne,cking@meembee.org,1A
1288839,UMA50,ME,Alan,Robert,Myers,UW,fwillis,rmyers@kazio.net,4A
5376868,UMA10,ME,Tammy,Ruby,Payne,UW,aparker,rpayne@gabspot.mil,2B
9086478,UMA10,ME,Jacqueline,Shirley,Duncan,UW,ccooper,sduncan@dabjam.edu,1A
6604225,UMA50,SYDE,Philip,Melissa,Vasquez,UW,bpeters,mvasquez@yakitri.net,4A
3278845,UMA50,MABAECOHC,Andrea,Janet,Wright,UW,agreene,jwright@feedmix.gov,3A
1934165,UMA50,SYDE,Donald,Dorothy,Harvey,UW,jnelson,dharvey@dynava.biz,2B
2406128,UMA50,SYDE,Fred,Virginia,Jackson,UW,bcoleman,vjackson@eamia.name,1B
7213972,UMA50,SYDE,Julie,Anthony,Bishop,UW,cbailey,abishop@browsetype.net,3B
2870137,UMA10,MABAECOHC,Joe,Antonio,Phillips,UW,randerson,aphillips@trudeo.mil,4B
8945406,UMA10,SYDE,Alice,Stephen,Hunt,UW,dellis,shunt@roomm.mil,4A
9703612,UMA50,CSBHC,Richard,Phyllis,Allen,UW,jburke,pallen@meezzy.name,1B
2463328,UMA10,MABAECOHC,Sharon,Tammy,Burke,UW,jross,tburke@gigaclub.gov,2B
6861512,UMA10,ME,Sharon,Beverly,Myers,UW,cgrant,bmyers@babbleset.biz,1A
3430158,UMA50,SYDE,Thomas,Diana,Chavez,UW,jcunningham,dchavez@kanoodle.info,3A
9941808,UMA50,ME,Thomas,Lawrence,Clark,UW,dmoore,lclark@jabberstorm.biz,4A
7095679,UMA50,MABAECOHC,Irene,Harold,Frazier,UW,rgarrett,hfrazier@pixope.info,4B
1562019,UMA50,ME,Bobby,Johnny,Smith,UW,tfields,jsmith@bubblebox.mil,4A
1871782,UMA50,SYDE,Frank,Ronald,Warren,UW,efox,rwarren@fivechat.biz,2A
6658414,UMA50,CSBHC,Brenda,Christopher,Reynolds,UW,kvasquez,creynolds@thoughtbeat.org,4B
7892869,UMA50,CSBHC,Judith,Aaron,Weaver,UW,cjones,aweaver@zoovu.biz,1A
1749556,UMA10,CSBHC,Mary,Helen,Mccoy,UW,cward,hmccoy@demivee.com,2B
6604999,UMA50,CSBHC,Robin,Arthur,West,UW,creid,awest@mymm.edu,4A
3239813,UMA50,SYDE,Alan,Ashley,Snyder,UW,afuller,asnyder@vinte.edu,4B
7605947,UMA50,ME,Ann,Jessica,Jacobs,UW,erodriguez,jjacobs@voonix.mil,2B
5018694,UMA10,MABAECOHC,Kathy,Adam,Jenkins,UW,jjames,ajenkins@fivespan.mil,1B
2009319,UMA10,MABAECOHC,Lois,Cynthia,Perez,UW,jmitchell,cperez@yadel.mil,2B
2542514,UMA50,SYDE,Virginia,Melissa,Jacobs,UW,abaker,mjacobs@viva.edu,2A
2737165,UMA50,ME,Albert,Lois,Parker,UW,jwallace,lparker@roodel.mil,2B
7959467,UMA50,MABAECOHC,Howard,Susan,Brown,UW,lrodriguez,sbrown@wikizz.info,1A
5390676,UMA50,MABAECOHC,Cynthia,David,Crawford,UW,ahowell,dcrawford@zoombeat.org,1B
9121433,UMA10,CSBHC,Joe,Betty,Marshall,UW,fthompson,bmarshall@chatterpoint.edu,2B
2335360,UMA50,SYDE,Scott,John,Rivera,UW,framos,jrivera@lazzy.org,1A
1131965,UMA50,CSBHC,Nicholas,Denise,Wells,UW,elewis,dwells@youspan.gov,3B
4675004,UMA50,ME,Jeremy,Shawn,Hunt,UW,wreed,shunt@fiveclub.edu,1B
8841096,UMA10,MABAECOHC,Jimmy,Clarence,Chavez,UW,astephens,cchavez@rooxo.edu,1B
1267131,UMA10,SYDE,Beverly,Aaron,Cruz,UW,clarson,acruz@buzzbean.info,4A
5196723,UMA10,CSBHC,Ruby,Doris,Stone,UW,mjackson,dstone@skyvu.edu,1A
6219012,UMA10,MABAECOHC,Andrew,Shirley,Hudson,UW,jhenderson,shudson@trudoo.org,1A
9160270,UMA10,CSBHC,Judy,Andrea,Ward,UW,prichards,award@yabox.info,3A
6751688,UMA50,ME,Joan,Samuel,Peters,UW,astanley,speters@feedfish.mil,2A
3348297,UMA10,MABAECOHC,Terry,Gerald,Sanchez,UW,aallen,gsanchez@kaymbo.net,3B
6747490,UMA50,ME,Russell,Cheryl,Fields,UW,bharris,cfields@dynazzy.com,4B
5178103,UMA10,CSBHC,Anne,Chris,Baker,UW,sphillips,cbaker@viva.name,4A
2964770,UMA10,CSBHC,Dorothy,Rose,Arnold,UW,areed,rarnold@jabbersphere.name,4B
9499291,UMA10,SYDE,Karen,Christina,Boyd,UW,aelliott,cboyd@minyx.biz,3B
6774002,UMA10,CSBHC,Jeremy,Michael,Murphy,UW,sgomez,mmurphy@youfeed.biz,2A
4812409,UMA50,CSBHC,Steven,Earl,Snyder,UW,jrogers,esnyder@livepath.info,3A
2831152,UMA10,SYDE,Kimberly,Stephanie,Meyer,UW,wchapman,smeyer@trilia.name,2A
7393841,UMA50,MABAECOHC,Lori,Dorothy,Bradley,UW,mbradley,dbradley@ozu.edu,1A
7496322,UMA50,CSBHC,Anna,Ryan,Day,UW,nwatson,rday@kanoodle.com,1A
5655666,UMA50,SYDE,Russell,Carol,Nichols,UW,bfox,cnichols@skinix.gov,2B
7461384,UMA10,SYDE,Walter,Billy,Porter,UW,rross,bporter@midel.mil,4A
1205177,UMA50,SYDE,Kelly,Irene,Crawford,UW,jday,icrawford@demivee.edu,1B
3124364,UMA10,MABAECOHC,Rose,Catherine,Gardner,UW,wblack,cgardner@twitterlist.mil,1A
1991573,UMA50,ME,Mark,Ruth,Gilbert,UW,ksanchez,rgilbert@bluezoom.gov,2A
8415367,UMA10,ME,Barbara,Robert,Kim,UW,abryant,rkim@demimbu.net,1B
1170484,UMA50,ME,Andrew,Charles,Kennedy,UW,twillis,ckennedy@fanoodle.org,3A
3743351,UMA50,CSBHC,Tina,Juan,Foster,UW,sruiz,jfoster@photofeed.org,3B
5011220,UMA50,SYDE,Melissa,Andrew,Snyder,UW,wgarrett,asnyder@yodo.gov,2B
8295001,UMA10,MABAECOHC,Brian,Rachel,Williams,UW,awood,rwilliams@brainlounge.gov,4B
1969896,UMA10,MABAECOHC,Rebecca,Dorothy,Perez,UW,ajohnson,dperez@rhybox.name,1A
2536202,UMA10,ME,Sean,Timothy,Vasquez,UW,progers,tvasquez@quire.name,3B
3461391,UMA50,ME,Margaret,Jessica,Jenkins,UW,dcook,jjenkins@skiba.edu,4A
1627085,UMA50,SYDE,Anna,Brian,Wells,UW,jgraham,bwells@thoughtstorm.info,1B
7558311,UMA50,SYDE,Doris,Keith,Chapman,UW,gjohnson,kchapman@yakidoo.mil,2B
5328429,UMA50,SYDE,Chris,Jean,Burns,UW,rcarpenter,jburns@lazzy.edu,4A
5563793,UMA10,ME,Bobby,Emily,Fisher,UW,jdunn,efisher@photobug.edu,1A
8852765,UMA50,MABAECOHC,Anna,Roy,Morales,UW,sford,rmorales@skivee.edu,3B
9262157,UMA50,CSBHC,Carolyn,Tina,Washington,UW,ggarcia,twashington@zoomzone.info,1A
9480427,UMA50,SYDE,Gerald,Ernest,Roberts,UW,amontgomery,eroberts@kwimbee.net,4A
9630458,UMA50,ME,Angela,Jimmy,Alexander,UW,jjohnston,jalexander@quaxo.net,2A
2021316,UMA50,MABAECOHC,Henry,Sean,Martin,UW,lwoods,smartin@ntag.info,1B
6286227,UMA10,ME,Emily,Jimmy,Mills,UW,jnguyen,jmills@oozz.name,3A
9131614,UMA10,ME,Jerry,Thomas,Bryant,UW,hclark,tbryant@ntag.net,4B
1865848,UMA10,SYDE,Brian,Kathy,Howard,UW,aallen,khoward@bubblemix.edu,1A
1393377,UMA10,MABAECOHC,Larry,Kimberly,Ortiz,UW,rcoleman,kortiz@jaloo.com,3B
9336353,UMA50,MABAECOHC,Carl,Martin,Murray,UW,scooper,mmurray@kaymbo.mil,2B
3187136,UMA50,MABAECOHC,James,Shawn,Reid,UW,byoung,sreid@gabvine.info,2B
3585924,UMA10,MABAECOHC,Harry,Louis,Robertson,UW,jking,lrobertson@gabvine.biz,4B
3069417,UMA10,MABAECOHC,Jonathan,Frances,Jackson,UW,dbanks,fjackson@zoombeat.org,4A
3603405,UMA50,ME,Johnny,Daniel,Tucker,UW,sharrison,dtucker@demizz.name,4B
1300563,UMA10,ME,Robin,Donald,Meyer,UW,bjordan,dmeyer@mynte.info,1A
2160317,UMA50,SYDE,Daniel,Ruth,Thompson,UW,afranklin,rthompson@gevee.mil,1A
2804645,UMA50,MABAECOHC,Janice,Kathryn,James,UW,lhenderson,kjames@rhycero.org,3A
4156375,UMA10,ME,Alice,Kenneth,Schmidt,UW,jramos,kschmidt@meezzy.org,3B
9154114,UMA50,ME,Bobby,Sandra,Ford,UW,sburton,sford@flashset.com,3B
2339974,UMA10,ME,Jane,Patricia,Morrison,UW,jnelson,pmorrison@demizz.biz,2A
9971265,UMA10,SYDE,Benjamin,Nancy,Woods,UW,kruiz,nwoods@photofeed.name,2A
2026304,UMA50,SYDE,Karen,Antonio,Russell,UW,jpierce,arussell@oloo.net,4B
2918968,UMA50,CSBHC,Robert,Charles,Morales,UW,rlane,cmorales@blogtag.net,4B
6503355,UMA50,CSBHC,Michael,Raymond,George,UW,hbradley,rgeorge@vitz.gov,4A
8967649,UMA10,CSBHC,Chris,Charles,Wells,UW,hrobertson,cwells@jetpulse.biz,3A
4395050,UMA10,CSBHC,Kathryn,Dennis,Gonzales,UW,pharper,dgonzales@feedspan.name,2A
7786397,UMA10,CSBHC,Joseph,Dennis,Willis,UW,jflores,dwillis@linktype.com,4B
1749037,UMA50,ME,Margaret,Cynthia,Fox,UW,eduncan,cfox@eazzy.gov,1A
2363542,UMA10,MABAECOHC,Irene,Philip,Dixon,UW,rowens,pdixon@topicblab.com,3A
9140235,UMA50,CSBHC,Ashley,Jerry,Fields,UW,jalvarez,jfields@podcat.net,1A
6412660,UMA50,SYDE,Terry,Roger,Bailey,UW,chayes,rbailey@yodoo.edu,3B
1237845,UMA10,CSBHC,Lillian,Karen,Williams,UW,jjacobs,kwilliams@gigabox.com,3B
5914390,UMA50,ME,Beverly,Margaret,White,UW,glittle,mwhite@buzzbean.com,2A
8408970,UMA10,MABAECOHC,Anthony,Sean,Campbell,UW,wmills,scampbell@realblab.com,2A
5953830,UMA50,ME,Lawrence,Clarence,Hamilton,UW,dcook,chamilton@oozz.edu,1B
4473989,UMA10,MABAECOHC,Jason,Teresa,Castillo,UW,bpayne,tcastillo@thoughtbridge.com,2A
5519425,UMA10,ME,Juan,Matthew,Medina,UW,aortiz,mmedina@skinder.net,3B
6986856,UMA10,CSBHC,Dennis,Marie,Carter,UW,knelson,mcarter@avavee.net,3B
6686890,UMA10,MABAECOHC,Joe,Ryan,Adams,UW,ghanson,radams@ailane.org,1A
1008793,UMA10,MABAECOHC,Christine,Steven,Gutierrez,UW,efields,sgutierrez@skimia.mil,1B
4211347,UMA50,MABAECOHC,Albert,Douglas,Thomas,UW,jcox,dthomas@abatz.mil,2A
4513757,UMA10,CSBHC,Earl,Larry,Spencer,UW,thamilton,lspencer@ailane.edu,4A
8869528,UMA10,CSBHC,Janet,Ruth,Scott,UW,bfreeman,rscott@zoomzone.net,4A
7775061,UMA50,CSBHC,Stephen,Cynthia,Watkins,UW,kruiz,cwatkins@dabfeed.net,1B
1006959,UMA10,CSBHC,Cynthia,Pamela,Mendoza,UW,wcollins,pmendoza@flipstorm.net,3B
3272798,UMA10,CSBHC,Craig,Charles,Moore,UW,talvarez,cmoore@voonder.gov,4A
3556986,UMA50,MABAECOHC,Dennis,Anna,Murray,UW,cward,amurray@yodel.edu,4A
5344808,UMA10,ME,Shawn,Shawn,Miller,UW,ebradley,smiller@feedmix.net,1B
9838512,UMA10,MABAECOHC,Marilyn,Bruce,Powell,UW,jgraham,bpowell@agimba.info,3B
1253726,UMA10,SYDE,Timothy,Nicholas,Williamson,UW,jreed,nwilliamson@twimm.net,2A
3782921,UMA50,ME,Kenneth,Willie,Moore,UW,nmorales,wmoore@yambee.mil,4B
1486232,UMA50,ME,Phyllis,Kathy,Harrison,UW,aholmes,kharrison@feedspan.edu,4A
2156030,UMA10,MABAECOHC,Michael,Virginia,Turner,UW,mrobertson,vturner@voolith.name,1B
6203318,UMA10,MABAECOHC,Katherine,Kimberly,Wilson,UW,jmiller,kwilson@tambee.name,2A
2137404,UMA10,MABAECOHC,Carlos,Ernest,Ross,UW,ledwards,eross@skinder.org,4A
5269800,UMA50,MABAECOHC,Helen,Joe,Tucker,UW,cturner,jtucker@gabspot.mil,2B
1040403,UMA50,SYDE,Michelle,Craig,Ray,UW,efernandez,cray@viva.biz,1A
6537619,UMA50,SYDE,Christine,Andrew,Austin,UW,rhart,aaustin@babblestorm.mil,3A
8204442,UMA10,CSBHC,Jimmy,Sandra,Murphy,UW,jfernandez,smurphy@photofeed.mil,3B
4778829,UMA50,ME,Charles,Jane,George,UW,sparker,jgeorge@twimm.edu,3B
3666523,UMA10,MABAECOHC,Jason,Steve,Griffin,UW,rjames,sgriffin@buzzster.gov,1B
9921810,UMA10,MABAECOHC,Barbara,Virginia,Davis,UW,rwhite,vdavis@youspan.edu,4B
8544453,UMA50,CSBHC,Marie,Kathy,Gomez,UW,jsimmons,kgomez@twitterwire.org,1A
2915822,UMA50,CSBHC,Carolyn,Julie,Berry,UW,ltucker,jberry@edgeify.org,1A
8061442,UMA50,ME,Ryan,Peter,Ward,UW,thill,pward@twitterbeat.biz,2B
1344937,UMA10,ME,Phillip,Sara,Fisher,UW,jwoods,sfisher@skinix.net,2A
3996379,UMA10,MABAECOHC,Julia,Ann,Rose,UW,drice,arose@fadeo.gov,3B
9777065,UMA10,CSBHC,Christopher,Carol,Black,UW,msanders,cblack@twimm.info,1B
2317369,UMA10,SYDE,Ralph,Sara,Tucker,UW,bwatkins,stucker@livefish.edu,1A
4837016,UMA50,MABAECOHC,Victor,Earl,Stephens,UW,gburns,estephens@kayveo.edu,2B
5782896,UMA50,MABAECOHC,Jennifer,Annie,Sims,UW,hweaver,asims@quinu.mil,2B
3373784,UMA50,ME,Randy,Judith,Ortiz,UW,jpeters,jortiz@fadeo.name,1A
8015880,UMA50,SYDE,Carolyn,Alice,Rose,UW,amoreno,arose@wikivu.name,2A
1912846,UMA10,SYDE,Gerald,Jerry,Palmer,UW,rhamilton,jpalmer@yombu.name,3A
6433638,UMA10,CSBHC,Ryan,Jose,Long,UW,wrivera,jlong@oyonder.com,4A
6965006,UMA10,SYDE,Charles,Diane,Torres,UW,gwood,dtorres@vitz.name,4B
3015524,UMA10,MABAECOHC,Louis,Terry,Brooks,UW,jdixon,tbrooks@cogibox.name,4A
7750363,UMA50,MABAECOHC,Samuel,Lois,Mcdonald,UW,nbryant,lmcdonald@babblestorm.info,1B
9207646,UMA10,CSBHC,Lillian,Kathryn,George,UW,solson,kgeorge@skimia.mil,3A
4753944,UMA50,SYDE,Antonio,Carol,Foster,UW,hjones,cfoster@feedfire.gov,2A
4828816,UMA50,ME,Teresa,Michelle,Brooks,UW,pbryant,mbrooks@meevee.com,3A
1772372,UMA50,MABAECOHC,Billy,Raymond,Vasquez,UW,jcastillo,rvasquez@centidel.net,1B
9508721,UMA50,MABAECOHC,Karen,Mildred,Ramirez,UW,rlane,mramirez@midel.name,3B
7371096,UMA50,SYDE,Wayne,Samuel,Adams,UW,lferguson,sadams@yakidoo.name,3B
5584536,UMA10,SYDE,Roy,Carlos,Tucker,UW,vrodriguez,ctucker@buzzshare.gov,2A
3506795,UMA10,MABAECOHC,Samuel,Virginia,Rogers,UW,cwood,vrogers@fivespan.gov,2A
3438063,UMA10,ME,Arthur,Amy,Greene,UW,sduncan,agreene@gigabox.biz,3A
9099219,UMA10,ME,Patrick,John,Medina,UW,sgutierrez,jmedina@flipstorm.edu,4A
1457701,UMA10,ME,Richard,Ronald,Owens,UW,jbanks,rowens@rhybox.name,3B
6567002,UMA50,SYDE,Deborah,Joyce,Martinez,UW,fcarter,jmartinez@innojam.edu,4A
6654494,UMA10,SYDE,Karen,Andrea,Turner,UW,mperez,aturner@kwilith.biz,3B
8823910,UMA10,MABAECOHC,Phillip,Kimberly,Morrison,UW,sthompson,kmorrison@agivu.org,1B
5241951,UMA10,MABAECOHC,Tina,Catherine,Riley,UW,chernandez,criley@gigazoom.edu,1A
2075016,UMA50,MABAECOHC,Roger,Karen,Robinson,UW,tferguson,krobinson@brainlounge.mil,3B
1147667,UMA50,ME,William,Sarah,Foster,UW,jcox,sfoster@yakitri.biz,3A
9634866,UMA50,ME,Michelle,Jonathan,Elliott,UW,sgibson,jelliott@meeveo.edu,4B
4811594,UMA50,MABAECOHC,Lisa,Raymond,Payne,UW,pryan,rpayne@katz.name,3B
6901517,UMA50,CSBHC,Kimberly,Paula,Owens,UW,dmoore,powens@blogxs.org,1A
1875685,UMA10,MABAECOHC,Deborah,Earl,Clark,UW,gkelly,eclark@tagtune.info,2B
3451679,UMA50,ME,Maria,Kathryn,Morrison,UW,tpatterson,kmorrison@demimbu.org,1B
2178611,UMA50,SYDE,Sarah,Edward,King,UW,mmorris,eking@blogxs.com,4B
3105194,UMA50,ME,Alan,Beverly,Thompson,UW,sward,bthompson@tazz.name,3B
7965093,UMA50,ME,Craig,Ann,Coleman,UW,tclark,acoleman@edgepulse.biz,1A
